code,name,industry,as_of_date,formal_category,formal_final_score_v1,chip_bonus_v1,v1_rank,v2_rank,v21_rank,capital_flow_score_v2_shadow,capital_flow_score_v21_shadow,capital_flow_v21_delta,foreign_flow_last5,trust_flow_last5,capital_flow_v2_available,capital_flow_v2_unavailable_reason,dealer_flow_detail_level,dealer_hedge_flow_5d,dealer_hedge_flow_5d_shares,dealer_prop_flow_5d,dealer_prop_flow_5d_shares,dealer_unknown_flow_5d,dealer_unknown_flow_5d_shares,flow_identity_score,flow_intensity_score,flow_momentum_score,flow_momentum_score_v21,flow_momentum_score_v2_original,flow_persistence_score,flow_price_confirmation_score,flow_price_quadrant,flow_price_state,flow_relative_score,flow_relative_score_v21,flow_relative_score_v2_original,foreign_active_days_5,foreign_amount_ratio_5d,foreign_consecutive_buy,foreign_flow_10d,foreign_flow_10d_shares,foreign_flow_1d,foreign_flow_1d_shares,foreign_flow_3d,foreign_flow_3d_shares,foreign_flow_5d,foreign_flow_5d_shares,foreign_flow_active_percentile_v21,foreign_flow_activity,foreign_flow_direction,foreign_flow_intensity_active_percentile,foreign_flow_intensity_percentile,foreign_flow_momentum,foreign_flow_percentile,foreign_flow_percentile_v2_original,foreign_flow_ratio_10d,foreign_flow_ratio_1d,foreign_flow_ratio_3d,foreign_flow_ratio_5d,foreign_momentum_component,foreign_positive_days_10,foreign_positive_days_5,foreign_signed_flow_strength,multi_flow_confirmation,return_1d,return_3d,return_5d,rs20,rs20_percentile,rs5,rs60,rs60_percentile,rs_20d,rs_5d,shadow_mode,stock_return20,stock_return5,stock_return60,taiex_return20,taiex_return5,taiex_return60,trust_active_days_5,trust_amount_ratio_5d,trust_consecutive_buy,trust_flow_10d,trust_flow_10d_shares,trust_flow_1d,trust_flow_1d_shares,trust_flow_3d,trust_flow_3d_shares,trust_flow_5d,trust_flow_5d_shares,trust_flow_active_percentile_v21,trust_flow_activity,trust_flow_direction,trust_flow_intensity_active_percentile,trust_flow_intensity_percentile,trust_flow_momentum,trust_flow_percentile,trust_flow_percentile_v2_original,trust_flow_ratio_10d,trust_flow_ratio_1d,trust_flow_ratio_3d,trust_flow_ratio_5d,trust_momentum_component,trust_positive_days_10,trust_positive_days_5,trust_signed_flow_strength
1101,台泥,水泥工業,2026-08-10,high_priority_watch,58,14,14,22,29,71.56,60.83,-10.73,"[-12259096, 1622968, 14353331, 3459974, 3692861]","[0, 4000, 0, -2000, 0]",True,,split,-0.995,-995,-468.0,-468000,0.0,0,9.0,12.5,1.75,1.75,1.75,7.0,25.0,Q1,confirmed_accumulation,5.58,5.58,16.31,5,0.10636090255893692,4,10416.707,10416707,3692.861,3692861,21506.166,21506166,10870.038,10870038,54.31,active,positive,54.31,74.32,decelerating,74.32,74.32,0.03521465757962989,0.2530050013702384,0.35099500587544064,0.10154263935207242,1.75,8,4,54.31,True,0.8213552361396204,2.079002079002068,3.1512605042016695,8.435317143085042,91.4,-0.40365412965590597,-7.609285838318169,54.69,8.435317143085042,-0.40365412965590597,True,7.4398249452954035,3.1512605042016695,0.0,-0.995492197789638,3.5549146338575754,7.609285838318169,2,1.83885209948035e-05,0,178.0,178000,0.0,0,-2.0,-2000,2.0,2000,1.49,active,positive,1.49,88.79,reversing_negative,88.79,88.79,0.0006017457387612152,0.0,-3.264133698916308e-05,1.86830330035778e-05,0.0,6,1,1.49
1102,亞泥,水泥工業,2026-08-10,excluded,0,2,437,462,456,11.5,9.5,-2.0,"[-3217127, 215822, 2175934, 195022, 478689]","[-1915000, 99736, 130000, 121000, -134391]",True,,split,-518.744,-518744,-113.156,-113156,0.0,0,0.0,0.0,2.0,2.0,4.0,7.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.0030119983937541167,4,9627.457,9627457,478.689,478689,2849.645,2849645,-151.66,-151660,2.61,active,negative,2.61,45.5,reversing_positive,45.5,45.5,0.08733417092264847,0.10285539321014181,0.183304065354432,-0.0044936296296296295,3.0,8,4,-2.61,False,0.3044140030441511,1.0736196319018454,0.7645259938837912,-4.591900352353617,37.68,-2.7903886399737843,-14.001331292863629,34.55,-4.591900352353617,-2.7903886399737843,True,-5.587392550143255,0.7645259938837912,-6.392045454545459,-0.995492197789638,3.5549146338575754,7.609285838318169,5,-0.04982302728397149,0,-3601.06,-3601060,-134.391,-134391,116.609,116609,-1698.655,-1698655,85.64,active,negative,85.64,2.09,neutral,2.09,2.09,-0.03266652757241217,-0.02887645036527718,0.0075009005531969635,-0.05033051851851852,-1.0,7,3,-85.64
1103,嘉泥,水泥工業,2026-08-10,excluded,0,0,468,699,567,5.5,4.5,-1.0,"[-352000, -130452, -96000, 106999, -33836]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-67.0,-67000,0.0,0,0.0,0.0,3.0,3.0,4.0,1.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.34484368402602983,0,-364.191,-364191,-33.836,-33836,-22.837,-22837,-505.289,-505289,94.39,active,negative,94.39,2.48,reversing_positive,2.48,2.48,-0.07737221159974506,-0.1726326530612245,-0.03683387096774193,-0.34703914835164834,3.0,3,1,-94.39,False,0.3802281368821214,1.538461538461533,0.3802281368821214,-1.587533632468674,50.52,-3.174686496975454,-6.45986055096186,59.06,-1.587533632468674,-3.174686496975454,True,-2.583025830258312,0.3802281368821214,1.1494252873563093,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1104,環泥,水泥工業,2026-08-10,excluded,0,0,469,520,480,7.5,6.5,-1.0,"[-773838, -401906, -31094, 159295, 168850]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-32.815,-32815,0.0,0,0.0,0.0,3.0,3.0,4.0,3.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.30158653257132734,2,-155.741,-155741,168.85,168850,297.051,297051,-878.693,-878693,91.64,active,negative,91.64,3.91,reversing_positive,3.91,3.91,-0.020762698306892414,0.30098039215686273,0.22503863636363636,-0.303102104173853,3.0,5,2,-91.64,False,0.1879699248120259,0.9469696969697017,-0.9293680297397744,-0.6650244073764244,56.98,-4.48428266359735,-12.089572576669427,38.92,-0.6650244073764244,-4.48428266359735,True,-1.6605166051660625,-0.9293680297397744,-4.480286738351258,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,5.0,5000,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0006665777896280496,0.0,0.0,0.0,0.0,2,0,0.0
1108,幸福,水泥工業,2026-08-10,excluded,0,5,151,282,287,36.82,32.79,-4.03,"[-33000, 2000, -75000, 86351, 99000]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-27.0,-27000,0.0,0,3.5,12.5,5.0,5.0,6.0,3.5,5.0,Q2,unconfirmed_accumulation,3.29,3.29,6.32,5,0.05957855721009181,2,388.451,388451,99.0,99000,110.351,110351,79.351,79351,32.9,active,positive,32.9,63.23,accelerating,63.23,63.23,0.13061566913248152,0.2804532577903683,0.11146565656565656,0.05908488458674609,5.0,7,3,32.9,False,0.0,1.2552301255230214,0.0,-10.359819157521722,20.47,-3.5549146338575754,-20.870934583837887,20.6,-10.359819157521722,-3.5549146338575754,True,-11.35531135531136,0.0,-13.261648745519716,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1109,信大,水泥工業,2026-08-10,excluded,0,0,470,559,642,7.0,0.0,-7.0,"[-62469, -16411, -29000, 29000, -52000]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-38.448,-38448,0.0,0,0.0,0.0,-3.5,-3.5,4.5,2.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.2149767491067812,0,6.12,6120,-52.0,-52000,-52.0,-52000,-130.88,-130880,81.72,active,negative,81.72,7.56,stable,7.56,7.56,0.004523281596452328,-0.5591397849462365,-0.17105263157894737,-0.21455737704918032,-3.5,5,1,-81.72,False,0.37037037037037646,0.0,-1.0948905109488982,-6.513040225418553,31.55,-4.649805144806473,-18.464548996212894,25.29,-6.513040225418553,-4.649805144806473,True,-7.508532423208192,-1.0948905109488982,-10.855263157894724,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1110,東泥,水泥工業,2026-08-10,excluded,0,0,471,521,481,7.5,6.5,-1.0,"[-52000, -84000, -160000, 65000, 168449]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-25.0,-25000,0.0,0,0.0,0.0,3.0,3.0,4.0,3.5,0.0,Q3,absorption_divergence,0.0,0.0,0.0,5,-0.03714589193552331,2,539.449,539449,168.449,168449,73.449,73449,-62.551,-62551,24.15,active,negative,24.15,34.16,reversing_positive,34.16,34.16,0.15745738470519557,0.35166805845511484,0.0717275390625,-0.04080300065231572,3.0,7,2,-24.15,False,2.515723270440251,2.515723270440251,1.8750000000000044,4.817148248745051,85.01,-1.679914633857571,5.5851586061262735,82.79,4.817148248745051,-1.679914633857571,True,3.821656050955413,1.8750000000000044,13.194444444444443,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1201,味全,食品工業,2026-08-10,excluded,0,0,472,667,643,6.0,0.0,-6.0,"[-110000, -173000, -369000, -8000, -100630]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-86.0,-86000,0.0,0,0.0,0.0,-3.5,-3.5,4.5,1.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.4351912696773029,0,-195.096,-195096,-100.63,-100630,-477.63,-477630,-760.63,-760630,97.52,active,negative,97.52,1.17,stable,1.17,1.17,-0.04414935505770536,-0.40413654618473893,-0.44596638655462184,-0.43589111747851,-3.5,3,0,-97.52,False,0.4132231404958775,0.8298755186721962,-0.4098360655737654,-2.1917587982262954,46.68,-3.964750699431341,-7.609285838318169,54.69,-2.1917587982262954,-3.964750699431341,True,-3.1872509960159334,-0.4098360655737654,0.0,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1203,味王,食品工業,2026-08-10,excluded,0,5,152,209,197,39.45,37.42,-2.03,"[21000, 5000, 1000, -3000, 5000]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-16.0,-16000,0.0,0,3.5,12.5,5.0,5.0,6.0,4.0,5.0,Q2,unconfirmed_accumulation,7.42,7.42,8.45,5,0.175028767976055,1,131.2,131200,5.0,5000,3.0,3000,29.0,29000,74.15,active,positive,74.15,84.49,accelerating,84.49,84.49,0.2705154639175258,0.23809523809523808,0.05263157894736842,0.1746987951807229,5.0,8,4,74.15,False,-3.147953830010497,-3.451882845188281,-4.550155118924515,8.696775745047514,91.79,-8.10506975278209,0.59704475957163,74.97,8.696775745047514,-8.10506975278209,True,7.701283547257876,-4.550155118924515,8.2063305978898,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1216,統一,食品工業,2026-08-10,other_watch,59,7,45,171,235,42.71,35.68,-7.03,"[17235518, 2717656, 9684719, 20335509, 4997136]","[-1643000, -64000, -958000, -97000, -85000]",True,,split,-880.93,-880930,-350.074,-350074,0.0,0,3.5,12.5,-1.75,-1.75,5.25,6.5,5.0,Q2,unconfirmed_accumulation,9.93,9.93,9.96,5,0.5298088846609639,10,99599.291,99599291,4997.136,4997136,35017.364,35017364,54970.538,54970538,99.35,active,positive,99.35,99.61,decelerating,99.61,99.61,0.4316534742717963,0.46868655036578505,0.5768448068528128,0.5277813430113102,1.75,10,5,99.35,False,-0.26420079260238705,3.1420765027322384,3.424657534246567,-2.826163853165775,44.33,-0.13025709961100862,-6.673456961312807,58.15,-2.826163853165775,-0.13025709961100862,True,-3.821656050955413,3.424657534246567,0.9358288770053624,-0.995492197789638,3.5549146338575754,7.609285838318169,5,-0.027134772114018168,0,-819.841,-819841,-85.0,-85000,-1140.0,-1140000,-2847.0,-2847000,75.74,active,negative,75.74,3.65,stable,3.65,3.65,-0.0035531097907159173,-0.007972237854061152,-0.018779342723004695,-0.02733452387810358,-3.5,3,0,-75.74
1217,愛之味,食品工業,2026-08-10,excluded,0,0,473,616,644,6.5,0.0,-6.5,"[-18000, -107000, -195875, 3000, -29000]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-120.0,-120000,0.0,0,0.0,0.0,-3.5,-3.5,4.5,2.0,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.1491807878863937,0,46.953,46953,-29.0,-29000,-221.875,-221875,-346.875,-346875,69.58,active,negative,69.58,13.04,stable,13.04,13.04,0.008002897562638486,-0.10469314079422383,-0.2166748046875,-0.14912940670679278,-3.5,4,1,-69.58,False,0.8196721311475308,0.10172939979653517,-0.10152284263958977,-0.6045078022103634,57.37,-3.656437476497165,-5.2159455677666555,62.06,-0.6045078022103634,-3.656437476497165,True,-1.6000000000000014,-0.10152284263958977,2.393340270551514,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1220,台榮,食品工業,2026-08-10,excluded,0,0,474,617,524,6.5,5.5,-1.0,"[14071, -8348, -29000, -7000, 9000]","[0, 0, 0, 0, 0]",True,,split,-2.182,-2182,-24.93,-24930,0.0,0,0.0,0.0,3.0,3.0,4.0,2.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.05948054781391478,1,13.1,13100,9.0,9000,-27.0,-27000,-21.277,-21277,33.16,active,negative,33.16,30.25,reversing_positive,30.25,30.25,0.017654986522911052,0.125,-0.15,-0.059935211267605634,3.0,5,2,-33.16,False,0.0,0.0,-0.8888888888888835,-1.6245951384548984,50.2,-4.4438035227464585,-15.460525507739654,30.51,-1.6245951384548984,-4.4438035227464585,True,-2.6200873362445365,-0.8888888888888835,-7.851239669421483,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1225,福懋油,食品工業,2026-08-10,excluded,0,0,475,560,494,7.0,6.0,-1.0,"[-84000, 5000, -78000, 46095, 28000]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-11.0,-11000,0.0,0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.07911086107126959,2,80.295,80295,28.0,28000,-3.905,-3905,-82.905,-82905,45.82,active,negative,45.82,24.25,reversing_positive,24.25,24.25,0.031206762534006997,0.19858156028368795,-0.006838879159369527,-0.08241053677932406,3.0,6,3,-45.82,False,3.3057851239669533,3.092783505154628,1.2145748987854255,-4.30753810524066,38.46,-2.34033973507215,-24.964657739144613,13.82,-4.30753810524066,-2.34033973507215,True,-5.303030303030298,1.2145748987854255,-17.355371900826444,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1227,佳格,食品工業,2026-08-10,excluded,0,0,476,480,463,9.0,8.0,-1.0,"[-372000, -414000, 59000, 267020, -206579]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-125.356,-125356,0.0,0,0.0,0.0,3.0,3.0,4.0,5.0,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.15805458375922818,0,3296.151,3296151,-206.579,-206579,119.441,119441,-666.559,-666559,71.41,active,negative,71.41,11.86,reversing_positive,11.86,11.86,0.2167237162206588,-0.2689830729166667,0.04945797101449275,-0.15942573546998326,3.0,5,2,-71.41,False,0.17152658662091813,1.7421602787456525,0.8635578583765069,-1.9945410248017326,47.59,-2.6913567754810686,-5.332578307670199,61.67,-1.9945410248017326,-2.6913567754810686,True,-2.9900332225913706,0.8635578583765069,2.27670753064797,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,17.0,17000,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0011177592215135775,0.0,0.0,0.0,0.0,5,0,0.0
1229,聯華,食品工業,2026-08-10,excluded,0,4,400,421,412,23.46,17.54,-5.92,"[-370718, -367282, 491526, 400169, 46000]","[-317000, 0, -1000, -10626, 6000]",True,,split,-105.236,-105236,-114.802,-114802,0.0,0,3.5,5.8,0.75,0.75,2.75,6.0,0.0,Q3,absorption_divergence,1.49,1.49,5.41,5,0.024466021019901824,3,2004.803,2004803,46.0,46000,937.695,937695,199.695,199695,14.88,active,positive,14.88,54.11,decelerating,54.11,54.11,0.0983662725087091,0.044921875,0.21369530537830447,0.02320415988844992,1.75,7,3,14.88,False,0.12300123001232066,1.4962593516209433,1.243781094527363,1.988048029055156,73.27,-2.3111335393302124,-5.731939154963972,61.02,1.988048029055156,-2.3111335393302124,True,0.992555831265518,1.243781094527363,1.8773466833541974,-0.995492197789638,3.5549146338575754,7.609285838318169,4,-0.037240685041933036,1,-600.626,-600626,6.0,6000,-5.626,-5626,-322.626,-322626,81.68,active,negative,81.68,2.74,neutral,2.74,2.74,-0.02946989843481674,0.005859375,-0.0012821330902461259,-0.037488496397861955,-1.0,5,1,-81.68
1232,大統益,食品工業,2026-08-10,excluded,0,0,477,668,549,6.0,5.0,-1.0,"[-156847, -1773, -8189, 40834, -26340]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-21.0,-21000,0.0,0,0.0,0.0,3.0,3.0,4.0,2.0,0.0,Q3,absorption_divergence,0.0,0.0,0.0,5,-0.11638054933557085,0,44.792,44792,-26.34,-26340,6.305,6305,-152.315,-152315,60.31,active,negative,60.31,17.47,reversing_positive,17.47,17.47,0.015472193436960276,-0.08636065573770492,0.007832298136645963,-0.1189032006245121,3.0,4,1,-60.31,False,-0.31948881789137795,2.2950819672131084,1.6286644951140072,4.306750475935328,82.53,-1.9262501387435682,-1.8465739739113918,69.62,4.306750475935328,-1.9262501387435682,True,3.31125827814569,1.6286644951140072,5.762711864406778,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1233,天仁,食品工業,2026-08-10,excluded,0,0,478,750,618,4.0,1.0,-3.0,"[3000, 0, -9000, -2000, 2000]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-7.0,-7000,0.0,0,0.0,0.0,-1.0,-1.0,2.0,2.0,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,4,-0.0461380268148069,1,-2.9,-2900,2.0,2000,-9.0,-9000,-6.0,-6000,25.85,active,negative,25.85,33.38,neutral,33.38,33.38,-0.012184873949579832,0.03225806451612903,-0.08571428571428572,-0.04580152671755725,-1.0,4,2,-25.85,False,-1.736111111111116,-1.3937282229965153,-2.2452504317789224,1.7072359700316286,71.84,-5.800165065636498,-9.345396949429286,47.85,1.7072359700316286,-5.800165065636498,True,0.7117437722419906,-2.2452504317789224,-1.736111111111116,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1234,黑松,食品工業,2026-08-10,excluded,0,0,479,561,645,7.0,0.0,-7.0,"[-26000, -10000, -94000, -10000, -61000]","[0, 0, 0, 0, 0]",True,,split,-2.02,-2020,-39.0,-39000,0.0,0,0.0,0.0,-3.5,-3.5,4.5,2.5,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.3023279379576837,0,362.839,362839,-61.0,-61000,-165.0,-165000,-201.0,-201000,91.38,active,negative,91.38,4.04,stable,4.04,4.04,0.20545809739524348,-0.324468085106383,-0.34518828451882844,-0.30271084337349397,-3.5,5,0,-91.38,False,0.0,-0.29806259314454353,-1.1816838995568624,1.445942648240106,70.27,-4.736598533414438,-9.226932897141694,48.11,1.445942648240106,-4.736598533414438,True,0.45045045045046805,-1.1816838995568624,-1.6176470588235237,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1235,興泰,食品工業,2026-08-10,excluded,0,0,480,474,646,10.0,0.0,-10.0,"[-3000, 1000, 1000, -1000, 1000]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-9.0,-9000,0.0,0,0.0,0.0,-5.0,-5.0,6.0,4.0,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.01509450283292245,1,61.3,61300,1.0,1000,1.0,1000,-1.0,-1000,10.18,active,negative,10.18,41.59,accelerating,41.59,41.59,0.36927710843373496,0.5,0.07692307692307693,-0.015625,-5.0,8,3,-10.18,False,-0.4087193460490579,1.386962552011095,-1.74731182795701,2.806077156006903,77.84,-5.302226461814586,-16.234285838318176,28.42,2.806077156006903,-5.302226461814586,True,1.810584958217265,-1.74731182795701,-8.625000000000005,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1236,宏亞,食品工業,2026-08-10,excluded,0,5,153,139,139,52.17,47.88,-4.29,"[-4000, -3000, -11000, 100000, -35000]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-6.0,-6000,0.0,0,3.5,12.37,1.75,1.75,2.75,2.5,25.0,Q1,confirmed_accumulation,2.76,2.76,6.05,5,0.05008296345459825,0,99.73,99730,-35.0,-35000,54.0,54000,47.0,47000,27.55,active,positive,27.55,60.5,decelerating,60.5,60.5,0.07381939304219097,-0.10606060606060606,0.06286379511059371,0.049473684210526316,1.75,5,1,27.55,False,0.19607843137254832,2.8169014084507005,3.4412955465587203,10.652144558304666,93.87,-0.11361908729885517,-3.3235715526038767,67.08,10.652144558304666,-0.11361908729885517,True,9.656652360515029,3.4412955465587203,4.285714285714293,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1240,茂生農經,農業科技,2026-08-10,excluded,0,5,154,339,310,33.04,31.03,-2.01,"[6000, 3000, 0, 0, -1000]","[0, 0, 0, 0, 0]",True,,mixed,0.0,0,0.0,0,0.0,0,3.5,12.5,0.0,0.0,1.0,2.5,5.0,Q2,unconfirmed_accumulation,7.53,7.53,8.54,3,0.18206555349412493,0,14.0,14000,-1.0,-1000,-1.0,-1000,8.0,8000,75.33,active,positive,75.33,85.4,reversing_negative,85.4,85.4,0.14,-0.5,-0.16666666666666666,0.18181818181818182,0.0,5,2,75.33,False,0.18248175182482562,-0.3629764065335772,-0.9025270758122761,-4.836411747321856,37.16,-4.457441709669851,-13.441189783429664,35.85,-4.836411747321856,-4.457441709669851,True,-5.831903945111494,-0.9025270758122761,-5.831903945111494,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1256,鮮活果汁-KY,食品工業,2026-08-10,excluded,0,5,155,370,359,30.04,25.62,-4.42,"[28000, -36671, 33731, 8998, 458]","[0, 0, 0, 0, 0]",True,,split,0.0,0,-2.064,-2064,0.0,0,3.5,9.99,1.75,1.75,2.75,3.0,5.0,Q2,unconfirmed_accumulation,2.38,2.38,5.8,5,0.038550888788039556,3,98.821,98821,0.458,458,43.187,43187,34.516,34516,23.76,active,positive,23.76,58.02,decelerating,58.02,58.02,0.07413428357089272,0.012052631578947369,0.08978586278586279,0.039949074074074074,1.75,6,4,23.76,False,-0.2801120448179262,-4.3010752688172005,-2.197802197802201,-6.296174468877025,32.2,-5.752716831659777,-11.393069622101947,41.07,-6.296174468877025,-5.752716831659777,True,-7.2916666666666625,-2.197802197802201,-3.7837837837837784,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1259,安心,觀光餐旅,2026-08-10,excluded,0,0,481,700,568,5.5,4.5,-1.0,"[-1000, -5000, 0, 0, 2000]","[0, 0, 0, 0, 0]",True,,mixed,0.0,0,1.0,1000,0.0,0,0.0,0.0,3.0,3.0,4.0,1.5,0.0,Q3,absorption_divergence,0.0,0.0,0.0,3,-0.06674764301000637,1,2.0,2000,2.0,2000,2.0,2000,-4.0,-4000,38.12,active,negative,38.12,28.42,reversing_positive,28.42,28.42,0.016,0.1111111111111111,0.07692307692307693,-0.06896551724137931,3.0,3,1,-38.12,False,1.4999999999999902,3.045685279187804,4.4596912521440935,6.3588139970976005,88.27,0.904776618286518,-4.911140813023063,62.84,6.3588139970976005,0.904776618286518,True,5.363321799307963,4.4596912521440935,2.6981450252951067,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
1264,德麥,食品工業,2026-08-10,excluded,0,0,482,562,495,7.0,6.0,-1.0,"[-13000, -6000, -4000, 3000, 2697]","[0, 0, 0, 0, 0]",True,,split,0.128,128,-27.0,-27000,0.0,0,0.0,0.0,3.0,3.0,4.0,3.0,0.0,Q4,confirmed_distribution,0.0,0.0,0.0,5,-0.12648300998737227,2,-6.452,-6452,2.697,2697,1.697,1697,-17.303,-17303,63.05,active,negative,63.05,16.3,reversing_positive,16.3,16.3,-0.028548672566371683,0.08172727272727273,0.022328947368421052,-0.1272279411764706,3.0,6,2,-63.05,False,0.78125,0.78125,0.78125,-3.2716692122289115,42.5,-2.7736646338575754,-12.756344661847585,37.55,-3.2716692122289115,-2.7736646338575754,True,-4.2671614100185495,0.78125,-5.147058823529416,-0.995492197789638,3.5549146338575754,7.609285838318169,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,,inactive,zero,,51.76,inactive,51.76,51.76,0.0,0.0,0.0,0.0,0.0,0,0,0.0
