code,name,industry,as_of_date,formal_category,formal_final_score,chip_bonus_v1,v1_rank,v2_rank,rank_change,v1_percentile,v2_percentile,foreign_5d_v1,trust_5d_v1,dealer_5d_v1,institution_5d_total_v1,foreign_consecutive_v1,trust_consecutive_v1,chip_tier_v1,shadow_mode,capital_flow_v2_available,foreign_flow_1d,foreign_flow_3d,foreign_flow_5d,foreign_flow_10d,foreign_flow_1d_shares,foreign_flow_3d_shares,foreign_flow_5d_shares,foreign_flow_10d_shares,trust_flow_1d,trust_flow_3d,trust_flow_5d,trust_flow_10d,trust_flow_1d_shares,trust_flow_3d_shares,trust_flow_5d_shares,trust_flow_10d_shares,foreign_flow_ratio_1d,foreign_flow_ratio_3d,foreign_flow_ratio_5d,foreign_flow_ratio_10d,trust_flow_ratio_1d,trust_flow_ratio_3d,trust_flow_ratio_5d,trust_flow_ratio_10d,foreign_amount_ratio_5d,trust_amount_ratio_5d,foreign_positive_days_5,foreign_positive_days_10,trust_positive_days_5,trust_positive_days_10,foreign_consecutive_buy,trust_consecutive_buy,foreign_flow_momentum,trust_flow_momentum,return_1d,return_3d,return_5d,stock_return20,stock_return60,taiex_return20,taiex_return60,rs5,rs20,rs60,rs20_percentile,rs60_percentile,foreign_flow_intensity_percentile,trust_flow_intensity_percentile,foreign_flow_percentile,trust_flow_percentile,multi_flow_confirmation,dealer_prop_flow_5d_shares,dealer_hedge_flow_5d_shares,dealer_unknown_flow_5d_shares,dealer_flow_detail_level,flow_price_quadrant,flow_price_state,flow_identity_score,flow_intensity_score,flow_persistence_score,flow_momentum_score,flow_price_confirmation_score,flow_relative_score,capital_flow_score_v2_shadow,current_research_rank,shadow_rank_v2,shadow_rank_change,case,movement_reason
1101,台泥,水泥工業,2026-08-10,high_priority_watch,58,14,14,22,-8,97.78357235984355,97.26205997392438,10867,2,-467,10402,4,0,外資鎖碼,True,True,3692.861,21506.166,10870.038,10416.707,3692861,21506166,10870038,10416707,0.0,-2.0,2.0,178.0,0,-2000,2000,178000,0.2530050013702384,0.35099500587544064,0.10154263935207242,0.03521465757962989,0.0,-3.264133698916308e-05,1.86830330035778e-05,0.0006017457387612152,0.10636090255893692,1.83885209948035e-05,4,8,1,6,4,0,decelerating,reversing_negative,0.8213552361396204,2.079002079002068,3.1512605042016695,7.4398249452954035,0.0,-0.995492197789638,7.609285838318169,-0.40365412965590597,8.435317143085042,-7.609285838318169,91.4,54.69,74.32,88.79,74.32,88.79,True,-468000,-995,0,split,Q1,confirmed_accumulation,9.0,12.5,7.0,1.75,25.0,16.31,71.56,27.0,8.0,19.0,B_V1_strong_V2_weak,V1連買訊號高（外資4日／投信0日）；近期flow已轉負
1102,亞泥,水泥工業,2026-08-10,excluded,0,2,437,462,-25,41.19947848761408,39.70013037809648,-154,-1699,-630,-2483,4,0,外資鎖碼,True,True,478.689,2849.645,-151.66,9627.457,478689,2849645,-151660,9627457,-134.391,116.609,-1698.655,-3601.06,-134391,116609,-1698655,-3601060,0.10285539321014181,0.183304065354432,-0.0044936296296296295,0.08733417092264847,-0.02887645036527718,0.0075009005531969635,-0.05033051851851852,-0.03266652757241217,-0.0030119983937541167,-0.04982302728397149,4,8,3,7,4,0,reversing_positive,neutral,0.3044140030441511,1.0736196319018454,0.7645259938837912,-5.587392550143255,-6.392045454545459,-0.995492197789638,7.609285838318169,-2.7903886399737843,-4.591900352353617,-14.001331292863629,37.68,34.55,45.5,2.09,45.5,2.09,False,-113156,-518744,0,split,Q4,confirmed_distribution,0.0,0.0,7.5,4.0,0.0,0.0,11.5,,,,,V1連買訊號高（外資4日／投信0日）；實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P46、投信P2）；價格未確認（Q4、RS20 -4.59）
1103,嘉泥,水泥工業,2026-08-10,excluded,0,0,468,699,-231,19.621903520208605,7.496740547588006,-505,0,-67,-572,0,0,主力佈局,True,True,-33.836,-22.837,-505.289,-364.191,-33836,-22837,-505289,-364191,0.0,0.0,0.0,0.0,0,0,0,0,-0.1726326530612245,-0.03683387096774193,-0.34703914835164834,-0.07737221159974506,0.0,0.0,0.0,0.0,-0.34484368402602983,0.0,1,3,0,0,0,0,reversing_positive,neutral,0.3802281368821214,1.538461538461533,0.3802281368821214,-2.583025830258312,1.1494252873563093,-0.995492197789638,7.609285838318169,-3.174686496975454,-1.587533632468674,-6.45986055096186,50.52,59.06,2.48,51.76,2.48,51.76,False,-67000,0,0,split,Q4,confirmed_distribution,0.0,0.0,1.5,4.0,0.0,0.0,5.5,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P2、投信P52）；價格未確認（Q4、RS20 -1.59）
1104,環泥,水泥工業,2026-08-10,excluded,0,0,469,520,-51,19.621903520208605,29.85658409387223,-878,0,-35,-913,2,0,外資鎖碼,True,True,168.85,297.051,-878.693,-155.741,168850,297051,-878693,-155741,0.0,0.0,0.0,5.0,0,0,0,5000,0.30098039215686273,0.22503863636363636,-0.303102104173853,-0.020762698306892414,0.0,0.0,0.0,0.0006665777896280496,-0.30158653257132734,0.0,2,5,0,2,2,0,reversing_positive,neutral,0.1879699248120259,0.9469696969697017,-0.9293680297397744,-1.6605166051660625,-4.480286738351258,-0.995492197789638,7.609285838318169,-4.48428266359735,-0.6650244073764244,-12.089572576669427,56.98,38.92,3.91,51.76,3.91,51.76,False,-32815,0,0,split,Q4,confirmed_distribution,0.0,0.0,3.5,4.0,0.0,0.0,7.5,,,,,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P4、投信P52）；價格未確認（Q4、RS20 -0.67）
1108,幸福,水泥工業,2026-08-10,excluded,0,5,151,282,-131,64.27640156453715,63.363754889178615,79,0,-27,52,2,0,外資鎖碼,True,True,99.0,110.351,79.351,388.451,99000,110351,79351,388451,0.0,0.0,0.0,0.0,0,0,0,0,0.2804532577903683,0.11146565656565656,0.05908488458674609,0.13061566913248152,0.0,0.0,0.0,0.0,0.05957855721009181,0.0,3,7,0,0,2,0,accelerating,neutral,0.0,1.2552301255230214,0.0,-11.35531135531136,-13.261648745519716,-0.995492197789638,7.609285838318169,-3.5549146338575754,-10.359819157521722,-20.870934583837887,20.47,20.6,63.23,51.76,63.23,51.76,False,-27000,0,0,split,Q2,unconfirmed_accumulation,3.5,12.5,3.5,6.0,5.0,6.32,36.82,,,,,全市場flow percentile偏低（外資P63、投信P52）；價格未確認（Q2、RS20 -10.36）
1109,信大,水泥工業,2026-08-10,excluded,0,0,470,559,-89,19.621903520208605,23.598435462842243,-130,0,-37,-167,0,0,主力佈局,True,True,-52.0,-52.0,-130.88,6.12,-52000,-52000,-130880,6120,0.0,0.0,0.0,0.0,0,0,0,0,-0.5591397849462365,-0.17105263157894737,-0.21455737704918032,0.004523281596452328,0.0,0.0,0.0,0.0,-0.2149767491067812,0.0,1,5,0,0,0,0,stable,neutral,0.37037037037037646,0.0,-1.0948905109488982,-7.508532423208192,-10.855263157894724,-0.995492197789638,7.609285838318169,-4.649805144806473,-6.513040225418553,-18.464548996212894,31.55,25.29,7.56,51.76,7.56,51.76,False,-38448,0,0,split,Q4,confirmed_distribution,0.0,0.0,2.5,4.5,0.0,0.0,7.0,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P8、投信P52）；價格未確認（Q4、RS20 -6.51）
1110,東泥,水泥工業,2026-08-10,excluded,0,0,471,521,-50,19.621903520208605,29.85658409387223,-63,0,-25,-88,2,0,外資鎖碼,True,True,168.449,73.449,-62.551,539.449,168449,73449,-62551,539449,0.0,0.0,0.0,0.0,0,0,0,0,0.35166805845511484,0.0717275390625,-0.04080300065231572,0.15745738470519557,0.0,0.0,0.0,0.0,-0.03714589193552331,0.0,2,7,0,0,2,0,reversing_positive,neutral,2.515723270440251,2.515723270440251,1.8750000000000044,3.821656050955413,13.194444444444443,-0.995492197789638,7.609285838318169,-1.679914633857571,4.817148248745051,5.5851586061262735,85.01,82.79,34.16,51.76,34.16,51.76,False,-25000,0,0,split,Q3,absorption_divergence,0.0,0.0,3.5,4.0,0.0,0.0,7.5,,,,,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P34、投信P52）
1201,味全,食品工業,2026-08-10,excluded,0,0,472,667,-195,19.621903520208605,11.147327249022164,-760,0,-86,-846,0,0,主力佈局,True,True,-100.63,-477.63,-760.63,-195.096,-100630,-477630,-760630,-195096,0.0,0.0,0.0,0.0,0,0,0,0,-0.40413654618473893,-0.44596638655462184,-0.43589111747851,-0.04414935505770536,0.0,0.0,0.0,0.0,-0.4351912696773029,0.0,0,3,0,0,0,0,stable,neutral,0.4132231404958775,0.8298755186721962,-0.4098360655737654,-3.1872509960159334,0.0,-0.995492197789638,7.609285838318169,-3.964750699431341,-2.1917587982262954,-7.609285838318169,46.68,54.69,1.17,51.76,1.17,51.76,False,-86000,0,0,split,Q4,confirmed_distribution,0.0,0.0,1.5,4.5,0.0,0.0,6.0,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P1、投信P52）；價格未確認（Q4、RS20 -2.19）
1203,味王,食品工業,2026-08-10,excluded,0,5,152,209,-57,64.27640156453715,72.81616688396349,29,0,-16,13,1,0,外資鎖碼,True,True,5.0,3.0,29.0,131.2,5000,3000,29000,131200,0.0,0.0,0.0,0.0,0,0,0,0,0.23809523809523808,0.05263157894736842,0.1746987951807229,0.2705154639175258,0.0,0.0,0.0,0.0,0.175028767976055,0.0,4,8,0,0,1,0,accelerating,neutral,-3.147953830010497,-3.451882845188281,-4.550155118924515,7.701283547257876,8.2063305978898,-0.995492197789638,7.609285838318169,-8.10506975278209,8.696775745047514,0.59704475957163,91.79,74.97,84.49,51.76,84.49,51.76,False,-16000,0,0,split,Q2,unconfirmed_accumulation,3.5,12.5,4.0,6.0,5.0,8.45,39.45,,,,,價格未確認（Q2、RS20 +8.70）
1216,統一,食品工業,2026-08-10,other_watch,59,7,45,171,-126,88.33116036505866,77.83572359843546,54968,-2847,-1228,50893,10,0,外資鎖碼,True,True,4997.136,35017.364,54970.538,99599.291,4997136,35017364,54970538,99599291,-85.0,-1140.0,-2847.0,-819.841,-85000,-1140000,-2847000,-819841,0.46868655036578505,0.5768448068528128,0.5277813430113102,0.4316534742717963,-0.007972237854061152,-0.018779342723004695,-0.02733452387810358,-0.0035531097907159173,0.5298088846609639,-0.027134772114018168,5,10,0,3,10,0,decelerating,stable,-0.26420079260238705,3.1420765027322384,3.424657534246567,-3.821656050955413,0.9358288770053624,-0.995492197789638,7.609285838318169,-0.13025709961100862,-2.826163853165775,-6.673456961312807,44.33,58.15,99.61,3.65,99.61,3.65,False,-350074,-880930,0,split,Q2,unconfirmed_accumulation,3.5,12.5,6.5,5.25,5.0,9.96,42.71,,,,,V1連買訊號高（外資10日／投信0日）；價格未確認（Q2、RS20 -2.83）；近期flow正在減速
1217,愛之味,食品工業,2026-08-10,excluded,0,0,473,616,-143,19.621903520208605,16.558018252933508,-346,0,-120,-466,0,0,主力佈局,True,True,-29.0,-221.875,-346.875,46.953,-29000,-221875,-346875,46953,0.0,0.0,0.0,0.0,0,0,0,0,-0.10469314079422383,-0.2166748046875,-0.14912940670679278,0.008002897562638486,0.0,0.0,0.0,0.0,-0.1491807878863937,0.0,1,4,0,0,0,0,stable,neutral,0.8196721311475308,0.10172939979653517,-0.10152284263958977,-1.6000000000000014,2.393340270551514,-0.995492197789638,7.609285838318169,-3.656437476497165,-0.6045078022103634,-5.2159455677666555,57.37,62.06,13.04,51.76,13.04,51.76,False,-120000,0,0,split,Q4,confirmed_distribution,0.0,0.0,2.0,4.5,0.0,0.0,6.5,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P13、投信P52）；價格未確認（Q4、RS20 -0.60）
1220,台榮,食品工業,2026-08-10,excluded,0,0,474,617,-143,19.621903520208605,16.558018252933508,-21,0,-27,-48,1,0,外資鎖碼,True,True,9.0,-27.0,-21.277,13.1,9000,-27000,-21277,13100,0.0,0.0,0.0,0.0,0,0,0,0,0.125,-0.15,-0.059935211267605634,0.017654986522911052,0.0,0.0,0.0,0.0,-0.05948054781391478,0.0,2,5,0,0,1,0,reversing_positive,neutral,0.0,0.0,-0.8888888888888835,-2.6200873362445365,-7.851239669421483,-0.995492197789638,7.609285838318169,-4.4438035227464585,-1.6245951384548984,-15.460525507739654,50.2,30.51,30.25,51.76,30.25,51.76,False,-24930,-2182,0,split,Q4,confirmed_distribution,0.0,0.0,2.5,4.0,0.0,0.0,6.5,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P30、投信P52）；價格未確認（Q4、RS20 -1.62）
1225,福懋油,食品工業,2026-08-10,excluded,0,0,475,560,-85,19.621903520208605,23.598435462842243,-83,0,-11,-94,2,0,外資鎖碼,True,True,28.0,-3.905,-82.905,80.295,28000,-3905,-82905,80295,0.0,0.0,0.0,0.0,0,0,0,0,0.19858156028368795,-0.006838879159369527,-0.08241053677932406,0.031206762534006997,0.0,0.0,0.0,0.0,-0.07911086107126959,0.0,3,6,0,0,2,0,reversing_positive,neutral,3.3057851239669533,3.092783505154628,1.2145748987854255,-5.303030303030298,-17.355371900826444,-0.995492197789638,7.609285838318169,-2.34033973507215,-4.30753810524066,-24.964657739144613,38.46,13.82,24.25,51.76,24.25,51.76,False,-11000,0,0,split,Q4,confirmed_distribution,0.0,0.0,3.0,4.0,0.0,0.0,7.0,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P24、投信P52）；價格未確認（Q4、RS20 -4.31）
1227,佳格,食品工業,2026-08-10,excluded,0,0,476,480,-4,19.621903520208605,37.222946544980445,-666,0,-125,-791,0,0,主力佈局,True,True,-206.579,119.441,-666.559,3296.151,-206579,119441,-666559,3296151,0.0,0.0,0.0,17.0,0,0,0,17000,-0.2689830729166667,0.04945797101449275,-0.15942573546998326,0.2167237162206588,0.0,0.0,0.0,0.0011177592215135775,-0.15805458375922818,0.0,2,5,0,5,0,0,reversing_positive,neutral,0.17152658662091813,1.7421602787456525,0.8635578583765069,-2.9900332225913706,2.27670753064797,-0.995492197789638,7.609285838318169,-2.6913567754810686,-1.9945410248017326,-5.332578307670199,47.59,61.67,11.86,51.76,11.86,51.76,False,-125356,0,0,split,Q4,confirmed_distribution,0.0,0.0,5.0,4.0,0.0,0.0,9.0,,,,,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P12、投信P52）；價格未確認（Q4、RS20 -1.99）
1229,聯華,食品工業,2026-08-10,excluded,0,4,400,421,-21,47.84876140808344,45.241199478487616,200,-322,-219,-341,3,1,強勢雙雄,True,True,46.0,937.695,199.695,2004.803,46000,937695,199695,2004803,6.0,-5.626,-322.626,-600.626,6000,-5626,-322626,-600626,0.044921875,0.21369530537830447,0.02320415988844992,0.0983662725087091,0.005859375,-0.0012821330902461259,-0.037488496397861955,-0.02946989843481674,0.024466021019901824,-0.037240685041933036,3,7,1,5,3,1,decelerating,neutral,0.12300123001232066,1.4962593516209433,1.243781094527363,0.992555831265518,1.8773466833541974,-0.995492197789638,7.609285838318169,-2.3111335393302124,1.988048029055156,-5.731939154963972,73.27,61.02,54.11,2.74,54.11,2.74,False,-114802,-105236,0,split,Q3,absorption_divergence,3.5,5.8,6.0,2.75,0.0,5.41,23.46,,,,,V1連買訊號高（外資3日／投信1日）；實際介入強度低（強度分 5.8/25）；全市場flow percentile偏低（外資P54、投信P3）；近期flow正在減速
1232,大統益,食品工業,2026-08-10,excluded,0,0,477,668,-191,19.621903520208605,11.147327249022164,-151,0,-21,-172,0,0,主力佈局,True,True,-26.34,6.305,-152.315,44.792,-26340,6305,-152315,44792,0.0,0.0,0.0,0.0,0,0,0,0,-0.08636065573770492,0.007832298136645963,-0.1189032006245121,0.015472193436960276,0.0,0.0,0.0,0.0,-0.11638054933557085,0.0,1,4,0,0,0,0,reversing_positive,neutral,-0.31948881789137795,2.2950819672131084,1.6286644951140072,3.31125827814569,5.762711864406778,-0.995492197789638,7.609285838318169,-1.9262501387435682,4.306750475935328,-1.8465739739113918,82.53,69.62,17.47,51.76,17.47,51.76,False,-21000,0,0,split,Q3,absorption_divergence,0.0,0.0,2.0,4.0,0.0,0.0,6.0,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P17、投信P52）
1233,天仁,食品工業,2026-08-10,excluded,0,0,478,750,-272,19.621903520208605,1.7601043024771839,-6,0,-7,-13,1,0,外資鎖碼,True,True,2.0,-9.0,-6.0,-2.9,2000,-9000,-6000,-2900,0.0,0.0,0.0,0.0,0,0,0,0,0.03225806451612903,-0.08571428571428572,-0.04580152671755725,-0.012184873949579832,0.0,0.0,0.0,0.0,-0.0461380268148069,0.0,2,4,0,0,1,0,neutral,neutral,-1.736111111111116,-1.3937282229965153,-2.2452504317789224,0.7117437722419906,-1.736111111111116,-0.995492197789638,7.609285838318169,-5.800165065636498,1.7072359700316286,-9.345396949429286,71.84,47.85,33.38,51.76,33.38,51.76,False,-7000,0,0,split,Q4,confirmed_distribution,0.0,0.0,2.0,2.0,0.0,0.0,4.0,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P33、投信P52）；價格未確認（Q4、RS20 +1.71）
1234,黑松,食品工業,2026-08-10,excluded,0,0,479,561,-82,19.621903520208605,23.598435462842243,-201,0,-41,-242,0,0,主力佈局,True,True,-61.0,-165.0,-201.0,362.839,-61000,-165000,-201000,362839,0.0,0.0,0.0,0.0,0,0,0,0,-0.324468085106383,-0.34518828451882844,-0.30271084337349397,0.20545809739524348,0.0,0.0,0.0,0.0,-0.3023279379576837,0.0,0,5,0,0,0,0,stable,neutral,0.0,-0.29806259314454353,-1.1816838995568624,0.45045045045046805,-1.6176470588235237,-0.995492197789638,7.609285838318169,-4.736598533414438,1.445942648240106,-9.226932897141694,70.27,48.11,4.04,51.76,4.04,51.76,False,-39000,-2020,0,split,Q4,confirmed_distribution,0.0,0.0,2.5,4.5,0.0,0.0,7.0,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P4、投信P52）；價格未確認（Q4、RS20 +1.45）
1235,興泰,食品工業,2026-08-10,excluded,0,0,480,474,6,19.621903520208605,38.200782268578884,-1,0,-9,-10,1,0,外資鎖碼,True,True,1.0,1.0,-1.0,61.3,1000,1000,-1000,61300,0.0,0.0,0.0,0.0,0,0,0,0,0.5,0.07692307692307693,-0.015625,0.36927710843373496,0.0,0.0,0.0,0.0,-0.01509450283292245,0.0,3,8,0,0,1,0,accelerating,neutral,-0.4087193460490579,1.386962552011095,-1.74731182795701,1.810584958217265,-8.625000000000005,-0.995492197789638,7.609285838318169,-5.302226461814586,2.806077156006903,-16.234285838318176,77.84,28.42,41.59,51.76,41.59,51.76,False,-9000,0,0,split,Q4,confirmed_distribution,0.0,0.0,4.0,6.0,0.0,0.0,10.0,,,,,連買天數不長，但V2不只依賴連買
1236,宏亞,食品工業,2026-08-10,excluded,0,5,153,139,14,64.27640156453715,82.0078226857888,47,0,-6,41,0,0,主力佈局,True,True,-35.0,54.0,47.0,99.73,-35000,54000,47000,99730,0.0,0.0,0.0,0.0,0,0,0,0,-0.10606060606060606,0.06286379511059371,0.049473684210526316,0.07381939304219097,0.0,0.0,0.0,0.0,0.05008296345459825,0.0,1,5,0,0,0,0,decelerating,neutral,0.19607843137254832,2.8169014084507005,3.4412955465587203,9.656652360515029,4.285714285714293,-0.995492197789638,7.609285838318169,-0.11361908729885517,10.652144558304666,-3.3235715526038767,93.87,67.08,60.5,51.76,60.5,51.76,False,-6000,0,0,split,Q1,confirmed_accumulation,3.5,12.37,2.5,2.75,25.0,6.05,52.17,,,,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +10.65）；連買天數不長，但V2不只依賴連買
1240,茂生農經,農業科技,2026-08-10,excluded,0,5,154,339,-185,64.27640156453715,55.932203389830505,8,0,0,8,0,0,主力佈局,True,True,-1.0,-1.0,8.0,14.0,-1000,-1000,8000,14000,0.0,0.0,0.0,0.0,0,0,0,0,-0.5,-0.16666666666666666,0.18181818181818182,0.14,0.0,0.0,0.0,0.0,0.18206555349412493,0.0,2,5,0,0,0,0,reversing_negative,neutral,0.18248175182482562,-0.3629764065335772,-0.9025270758122761,-5.831903945111494,-5.831903945111494,-0.995492197789638,7.609285838318169,-4.457441709669851,-4.836411747321856,-13.441189783429664,37.16,35.85,85.4,51.76,85.4,51.76,False,0,0,0,mixed,Q2,unconfirmed_accumulation,3.5,12.5,2.5,1.0,5.0,8.54,33.04,,,,,價格未確認（Q2、RS20 -4.84）；近期flow已轉負
1256,鮮活果汁-KY,食品工業,2026-08-10,excluded,0,5,155,370,-215,64.27640156453715,51.89048239895697,33,0,-3,30,0,0,主力佈局,True,True,0.458,43.187,34.516,98.821,458,43187,34516,98821,0.0,0.0,0.0,0.0,0,0,0,0,0.012052631578947369,0.08978586278586279,0.039949074074074074,0.07413428357089272,0.0,0.0,0.0,0.0,0.038550888788039556,0.0,4,6,0,0,3,0,decelerating,neutral,-0.2801120448179262,-4.3010752688172005,-2.197802197802201,-7.2916666666666625,-3.7837837837837784,-0.995492197789638,7.609285838318169,-5.752716831659777,-6.296174468877025,-11.393069622101947,32.2,41.07,58.02,51.76,58.02,51.76,False,-2064,0,0,split,Q2,unconfirmed_accumulation,3.5,9.99,3.0,2.75,5.0,5.8,30.04,,,,,全市場flow percentile偏低（外資P58、投信P52）；價格未確認（Q2、RS20 -6.30）；近期flow正在減速
1259,安心,觀光餐旅,2026-08-10,excluded,0,0,481,700,-219,19.621903520208605,7.496740547588006,-4,0,1,-3,1,0,外資鎖碼,True,True,2.0,2.0,-4.0,2.0,2000,2000,-4000,2000,0.0,0.0,0.0,0.0,0,0,0,0,0.1111111111111111,0.07692307692307693,-0.06896551724137931,0.016,0.0,0.0,0.0,0.0,-0.06674764301000637,0.0,1,3,0,0,1,0,reversing_positive,neutral,1.4999999999999902,3.045685279187804,4.4596912521440935,5.363321799307963,2.6981450252951067,-0.995492197789638,7.609285838318169,0.904776618286518,6.3588139970976005,-4.911140813023063,88.27,62.84,28.42,51.76,28.42,51.76,False,1000,0,0,mixed,Q3,absorption_divergence,0.0,0.0,1.5,4.0,0.0,0.0,5.5,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P28、投信P52）
1264,德麥,食品工業,2026-08-10,excluded,0,0,482,562,-80,19.621903520208605,23.598435462842243,-18,0,-26,-44,2,0,外資鎖碼,True,True,2.697,1.697,-17.303,-6.452,2697,1697,-17303,-6452,0.0,0.0,0.0,0.0,0,0,0,0,0.08172727272727273,0.022328947368421052,-0.1272279411764706,-0.028548672566371683,0.0,0.0,0.0,0.0,-0.12648300998737227,0.0,2,6,0,0,2,0,reversing_positive,neutral,0.78125,0.78125,0.78125,-4.2671614100185495,-5.147058823529416,-0.995492197789638,7.609285838318169,-2.7736646338575754,-3.2716692122289115,-12.756344661847585,42.5,37.55,16.3,51.76,16.3,51.76,False,-27000,128,0,split,Q4,confirmed_distribution,0.0,0.0,3.0,4.0,0.0,0.0,7.0,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P16、投信P52）；價格未確認（Q4、RS20 -3.27）
1268,漢來美食,觀光餐旅,2026-08-10,excluded,0,5,156,124,32,64.27640156453715,83.96349413298566,46,0,0,46,0,0,主力佈局,True,True,-8.0,65.0,45.995,94.145,-8000,65000,45995,94145,0.0,0.0,0.0,0.0,0,0,0,0,-0.2222222222222222,0.2313167259786477,0.13688988095238094,0.17211151736745886,0.0,0.0,0.0,0.0,0.14307284194904774,0.0,1,5,0,0,0,0,decelerating,neutral,0.8174386920980936,9.144542772861364,7.558139534883712,11.782477341389729,16.35220125786163,-0.995492197789638,7.609285838318169,4.003224901026137,12.777969539179367,8.742915419543461,96.09,85.92,80.96,51.76,80.96,51.76,False,0,0,0,split,Q1,confirmed_accumulation,3.5,12.5,2.5,2.75,25.0,8.1,54.35,,,,C_V1_weak_V2_strong,價格與RS同步確認（RS20 +12.78）；連買天數不長，但V2不只依賴連買
1303,南亞,塑膠工業,2026-08-10,buy_candidates,57,0,483,459,24,19.621903520208605,40.15645371577575,-43740,-2876,181,-46435,0,2,投信鎖碼,True,True,-22708.891,-27323.721,-43742.498,-77469.979,-22708891,-27323721,-43742498,-77469979,352.037,905.037,-2875.963,-7924.883,352037,905037,-2875963,-7924883,-0.2145972066036042,-0.09328017110415436,-0.09334441139189184,-0.08528995951835987,0.003326721539202994,0.0030896965393399584,-0.0061371683304382715,-0.008724837143143387,-0.09368438820911698,-0.005800373855366048,1,3,3,6,0,2,stable,reversing_positive,-1.5957446808510634,4.519774011299438,12.12121212121211,-7.2681704260651685,116.88159437280189,-0.995492197789638,7.609285838318169,8.566297487354536,-6.272678228275531,109.27230853448371,32.46,99.87,21.51,7.69,21.51,7.69,False,833986,-652918,0,split,Q4,confirmed_distribution,1.0,0.0,4.5,6.5,0.0,0.0,12.0,11.0,30.0,-19.0,,連買天數不長，但V2不只依賴連買
1315,達新,塑膠工業,2026-08-10,excluded,0,0,484,563,-79,19.621903520208605,23.598435462842243,-72,0,-7,-79,0,0,主力佈局,True,True,-65.0,-68.0,-72.0,-45.412,-65000,-68000,-72000,-45412,0.0,0.0,0.0,0.0,0,0,0,0,-0.4482758620689655,-0.422360248447205,-0.2903225806451613,-0.09724197002141327,0.0,0.0,0.0,0.0,-0.29174933706216183,0.0,1,5,0,0,0,0,stable,neutral,0.7824726134585402,1.7377567140600458,1.5772870662460692,1.098901098901095,5.400981996726695,-0.995492197789638,7.609285838318169,-1.9776275676115063,2.094393296690733,-2.2083038415914746,74.05,69.49,4.56,51.76,4.56,51.76,False,-7000,0,0,split,Q3,absorption_divergence,0.0,0.0,2.5,4.5,0.0,0.0,7.0,,,,D_V1_weak_V2_weak,實際介入強度低（強度分 0.0/25）；全市場flow percentile偏低（外資P5、投信P52）
1319,東陽,汽車工業,2026-08-10,excluded,0,7,46,30,16,88.33116036505866,96.21903520208605,2252,-379,-38,1835,4,0,外資鎖碼,True,True,567.094,1877.893,2253.097,3340.925,567094,1877893,2253097,3340925,-72.0,-260.0,-379.0,-321.0,-72000,-260000,-379000,-321000,0.267119170984456,0.17980591727307546,0.17344857582755965,0.11272817761581806,-0.03391427225624117,-0.0248946763692072,-0.02917628945342571,-0.010831055774876,0.17401758032786951,-0.029041238217749798,4,8,0,4,4,0,accelerating,stable,1.1734028683181075,6.4471879286693845,8.683473389355733,3.1914893617021267,-2.020202020202033,-0.995492197789638,7.609285838318169,5.128558755498157,4.186981559491764,-9.629487858520204,82.14,46.68,84.35,3.52,84.35,3.52,False,-49000,9573,0,split,Q1,confirmed_accumulation,3.5,12.5,6.0,8.5,25.0,8.43,63.93,,,,,價格與RS同步確認（RS20 +4.19）；動能較佳（外資 accelerating／投信 stable）
